poll_id,state,K,pollster,end_date,group,mode,candidate_sponsored,post_announcement,internal,dem_candidate,Y,did,sid,electors,pid,gid,mid,cid,hid,hyp
87222,Maryland,546,Public Policy Polling,2024-06-20,v,IVR/Text,None,FALSE,0,Biden,356,51,22,10,99,3,8,4,2,0
87239,Georgia,803,University of Georgia School of Public and International Affairs,2024-06-20,lv,Live Phone,None,FALSE,0,Biden,376,51,11,16,140,1,10,4,2,0
87248,Wisconsin,784,Marquette University Law School,2024-06-20,lv,Live Phone/Email,None,FALSE,0,Biden,400,51,53,10,77,1,11,4,2,0
87251,Texas,847,University of Texas at Tyler Center for Opinion Research,2024-06-20,lv,Live Phone/Online Panel,None,FALSE,0,Biden,400,51,47,40,147,1,12,4,2,0
87256,Arizona,540,The Tyson Group,2024-06-20,lv,Live Phone/Text-to-Web,REP,FALSE,0,Biden,234,51,3,11,132,1,17,2,2,0
87257,Georgia,519,The Tyson Group,2024-06-20,lv,Live Phone/Text-to-Web,REP,FALSE,0,Biden,227,51,11,16,132,1,17,2,2,0
87258,Michigan,540,The Tyson Group,2024-06-20,lv,Live Phone/Text-to-Web,REP,FALSE,0,Biden,260,51,24,15,132,1,17,2,2,0
87259,Nevada,500,The Tyson Group,2024-06-20,lv,Live Phone/Text-to-Web,REP,FALSE,0,Biden,240,51,32,6,132,1,17,2,2,0
87260,Wisconsin,565,The Tyson Group,2024-06-20,lv,Live Phone/Text-to-Web,REP,FALSE,0,Biden,273,51,53,10,132,1,17,2,2,0
87378,National,932,Clarity Campaign Labs,2024-06-20,lv,Online Panel,None,FALSE,0,Biden,471,51,55,0,25,1,24,4,2,0
87221,National,1859,YouGov,2024-06-21,lv,Online Panel,None,FALSE,0,Biden,920,52,55,0,154,1,24,4,2,0
87246,National,738,Leger,2024-06-24,lv,Online Panel,None,FALSE,0,Biden,378,55,55,0,72,1,24,4,2,0
87247,National,1320,Quinnipiac University,2024-06-24,rv,Live Phone,None,FALSE,0,Biden,632,55,55,0,103,2,10,4,2,0
87250,National,900,McLaughlin & Associates,2024-06-24,lv,Unknown,None,FALSE,0,Biden,440,55,55,0,80,1,33,4,2,0
87250,National,890,McLaughlin & Associates,2024-06-24,lv,Unknown,None,FALSE,0,Harris,420,55,55,0,80,1,33,4,1,1
87280,National,1620,McLaughlin & Associates,2024-06-24,lv,Online Panel,REP,FALSE,0,Biden,795,55,55,0,80,1,24,2,2,0
87281,New Mexico,576,1892 Polling,2024-06-24,lv,Unknown,REP,FALSE,-1,Biden,294,55,35,5,1,1,33,2,2,0
87334,Colorado,720,Global Strategy Group,2024-06-24,rv,Live Phone/Online Panel,DEM,FALSE,0,Biden,400,55,6,10,49,2,12,1,2,0
87244,National,1182,YouGov,2024-06-25,rv,Online Panel,None,FALSE,0,Biden,591,56,55,0,154,2,24,4,2,0
87249,National,1127,The New York Times/Siena College,2024-06-25,lv,Live Phone,None,FALSE,0,Biden,539,56,55,0,131,1,10,4,2,0
87274,Montana,560,Torchlight Strategies,2024-06-26,rv,IVR/Live Phone/Text-to-Web,REP,FALSE,0,Biden,228,57,28,4,135,2,5,2,2,0
87277,Michigan,564,EPIC-MRA,2024-06-26,lv,Live Phone,None,FALSE,0,Biden,270,57,24,15,30,1,10,4,2,0
87356,National,4831,PureSpectrum,2024-06-26,a,Online Panel,None,FALSE,0,Biden,2196,57,55,0,101,4,24,4,2,0
87270,New Jersey,656,co/efficient,2024-06-27,lv,IVR/Text,REP,FALSE,0,Biden,324,58,34,14,157,1,8,2,2,0
87307,Texas,558,Manhattan Institute,2024-06-27,lv,Live Phone/Text-to-Web,None,FALSE,0,Biden,246,58,47,40,74,1,17,4,2,0
87324,National,510,SoCal Research,2024-06-27,rv,Online Ad,None,FALSE,0,Biden,246,58,55,0,116,2,23,4,2,0
87391,National,3416,Lord Ashcroft Polls,2024-06-27,rv,Online Panel,None,FALSE,0,Biden,1749,58,55,0,73,2,24,4,2,0
87271,National,698,Leger,2024-06-28,lv,Online Panel,None,FALSE,0,Biden,320,59,55,0,72,1,24,4,2,0
87272,National,2037,SurveyUSA,2024-06-28,lv,Online Panel,None,FALSE,0,Biden,995,59,55,0,124,1,24,4,2,0
87276,National,940,Data for Progress,2024-06-28,lv,Online Panel,None,FALSE,0,Biden,455,59,55,0,29,1,24,4,2,0
87276,National,940,Data for Progress,2024-06-28,lv,Online Panel,None,FALSE,0,Harris,455,59,55,0,29,1,24,4,1,1
87279,National,1402,AtlasIntel,2024-06-28,rv,Online Ad,None,FALSE,0,Biden,659,59,55,0,10,2,23,4,2,0
87283,Pennsylvania,738,Cygnal,2024-06-28,lv,Unknown,None,FALSE,0,Biden,352,59,42,19,26,1,33,4,2,0
87290,National,1045,TIPP Insights,2024-06-28,rv,Online Panel,None,FALSE,0,Biden,535,59,55,0,126,2,24,4,2,0
87278,National,873,Patriot Polling,2024-06-29,rv,IVR/Text-to-Web,None,FALSE,0,Biden,417,60,55,0,93,2,9,4,2,0
87282,New Hampshire,1501,Saint Anselm College Survey Center,2024-06-29,rv,Text-to-Web,None,FALSE,0,Biden,733,60,33,4,112,2,30,4,2,0
87291,National,789,Suffolk University,2024-06-30,rv,Live Phone,None,FALSE,0,Biden,375,61,55,0,121,2,10,4,2,0
87294,National,1172,CNN,2024-06-30,rv,Probability Panel,None,FALSE,0,Biden,548,61,55,0,18,2,28,4,2,0
87294,National,1172,CNN,2024-06-30,rv,Probability Panel,None,FALSE,0,Harris,573,61,55,0,18,2,28,4,1,1
87301,National,782,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-06-30,lv,IVR/Online Panel,None,FALSE,0,Biden,382,61,55,0,43,1,6,4,2,0
87304,National,1500,Harris Insights & Analytics,2024-06-30,rv,Online Panel,None,FALSE,0,Biden,720,61,55,0,53,2,24,4,2,0
87304,National,1500,Harris Insights & Analytics,2024-06-30,rv,Online Panel,None,FALSE,0,Harris,705,61,55,0,53,2,24,4,1,1
87341,Pennsylvania,645,1983 Labs,2024-06-30,lv,Online Panel,None,FALSE,0,Biden,304,61,42,19,2,1,24,4,2,0
87342,Michigan,484,1983 Labs,2024-06-30,lv,Online Panel,None,FALSE,0,Biden,231,61,24,15,2,1,24,4,2,0
87343,Arizona,398,1983 Labs,2024-06-30,lv,Online Panel,None,FALSE,0,Biden,162,61,3,11,2,1,24,4,2,0
87354,National,599,Big Village,2024-06-30,lv,Online Panel,None,FALSE,0,Biden,298,61,55,0,16,1,24,4,2,0
87298,National,1082,YouGov,2024-07-01,rv,Online Panel,None,FALSE,0,Harris,529,62,55,0,154,2,24,4,1,1
87306,Nevada,719,National Public Affairs,2024-07-01,lv,Unknown,None,FALSE,0,Biden,319,62,32,6,86,1,33,4,2,0
87326,Arizona,581,Remington Research Group,2024-07-01,lv,Unknown,REP,FALSE,0,Biden,268,62,3,11,106,1,33,2,2,0
87327,Michigan,508,Remington Research Group,2024-07-01,lv,Unknown,REP,FALSE,0,Biden,245,62,24,15,106,1,33,2,2,0
87328,Montana,524,Remington Research Group,2024-07-01,lv,Unknown,REP,FALSE,0,Biden,205,62,28,4,106,1,33,2,2,0
87329,Nevada,522,Remington Research Group,2024-07-01,lv,Unknown,REP,FALSE,0,Biden,240,62,32,6,106,1,33,2,2,0
87330,Ohio,563,Remington Research Group,2024-07-01,lv,Unknown,REP,FALSE,0,Biden,251,62,39,17,106,1,33,2,2,0
87331,Pennsylvania,612,Remington Research Group,2024-07-01,lv,Unknown,REP,FALSE,0,Biden,289,62,42,19,106,1,33,2,2,0
87332,Texas,519,Remington Research Group,2024-07-01,lv,Unknown,REP,FALSE,0,Biden,230,62,47,40,106,1,33,2,2,0
87333,Wisconsin,546,Remington Research Group,2024-07-01,lv,Unknown,REP,FALSE,0,Biden,255,62,53,10,106,1,33,2,2,0
87368,Texas,1321,University of Houston Hobby School of Public Affairs,2024-07-01,lv,Online Panel,None,FALSE,0,Biden,594,62,47,40,141,1,24,4,2,0
87398,Tennessee,827,Targoz Market Research,2024-07-01,lv,Unknown,None,FALSE,0,Biden,269,62,46,11,127,1,33,4,2,0
87297,National,714,Ipsos,2024-07-02,rv,Probability Panel,None,FALSE,0,Biden,357,63,55,0,63,2,28,4,2,0
87297,National,759,Ipsos,2024-07-02,rv,Probability Panel,None,FALSE,0,Harris,375,63,55,0,63,2,28,4,1,1
87299,National,2759,YouGov,2024-07-02,lv,Online Panel,None,FALSE,0,Biden,1351,63,55,0,154,1,24,4,2,0
87300,National,1142,YouGov,2024-07-02,rv,Online Panel,None,FALSE,0,Biden,557,63,55,0,154,2,24,4,2,0
87302,National,1410,The New York Times/Siena College,2024-07-02,lv,Live Phone,None,FALSE,0,Biden,659,63,55,0,131,1,10,4,2,0
87303,National,1350,"Fabrizio, Lee & Associates/GBAO",2024-07-02,rv,Live Phone/Text-to-Web,None,FALSE,0,Biden,630,63,55,0,40,2,17,4,2,0
87315,National,1369,Cygnal,2024-07-02,lv,Unknown,None,FALSE,0,Biden,646,63,55,0,26,1,33,4,2,0
87325,Wisconsin,427,SoCal Research,2024-07-02,rv,Online Ad,None,FALSE,0,Biden,211,63,53,10,116,2,23,4,2,0
87335,Pennsylvania,910,Emerson College,2024-07-02,rv,Unknown,DEM,FALSE,0,Biden,430,63,42,19,36,2,33,1,2,0
87336,Georgia,890,Emerson College,2024-07-02,rv,Unknown,DEM,FALSE,0,Biden,420,63,11,16,36,2,33,1,2,0
87337,Michigan,890,Emerson College,2024-07-02,rv,Unknown,DEM,FALSE,0,Biden,440,63,24,15,36,2,33,1,2,0
87338,Arizona,880,Emerson College,2024-07-02,rv,Unknown,DEM,FALSE,0,Biden,420,63,3,11,36,2,33,1,2,0
87339,Wisconsin,910,Emerson College,2024-07-02,rv,Unknown,DEM,FALSE,0,Biden,440,63,53,10,36,2,33,1,2,0
87340,Nevada,880,Emerson College,2024-07-02,rv,Unknown,DEM,FALSE,0,Biden,410,63,32,6,36,2,33,1,2,0
87360,Wisconsin,570,Fabrizio Lee & Associates/Impact Research,2024-07-02,lv,Live Phone/Text-to-Web,None,FALSE,0,Biden,270,63,53,10,37,1,17,4,2,0
87452,California,1072,Public Policy Institute of California,2024-07-02,lv,Probability Panel,None,FALSE,0,Biden,694,63,5,54,98,1,28,4,2,0
87314,National,890,J.L. Partners,2024-07-03,lv,Live Phone/Text-to-Web/Online Ad,None,FALSE,0,Biden,420,64,55,0,65,1,20,4,2,0
87314,National,870,J.L. Partners,2024-07-03,lv,Live Phone/Text-to-Web/Online Ad,None,FALSE,0,Harris,380,64,55,0,65,1,20,4,1,1
87366,National,1922,Split Ticket/Data for Progress,2024-07-03,lv,Online Panel,None,FALSE,0,Biden,971,64,55,0,118,1,24,4,2,0
87366,National,1902,Split Ticket/Data for Progress,2024-07-03,lv,Online Panel,None,FALSE,0,Harris,951,64,55,0,118,1,24,4,1,1
87416,Virginia,571,Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs,2024-07-03,rv,Live Phone,None,FALSE,0,Biden,280,64,50,13,149,2,10,4,2,0
87317,Georgia,734,Morning Consult,2024-07-04,rv,Online Panel,None,FALSE,0,Biden,363,65,11,16,84,2,24,4,2,0
87319,North Carolina,619,Morning Consult,2024-07-04,rv,Online Panel,None,FALSE,0,Biden,299,65,37,16,84,2,24,4,2,0
87320,Nevada,420,Morning Consult,2024-07-04,rv,Online Panel,None,FALSE,0,Biden,203,65,32,6,84,2,24,4,2,0
87321,Pennsylvania,754,Morning Consult,2024-07-04,rv,Online Panel,None,FALSE,0,Biden,349,65,42,19,84,2,24,4,2,0
87355,National,4030,PureSpectrum,2024-07-04,a,Online Panel,None,FALSE,0,Biden,1922,65,55,0,101,4,24,4,2,0
87316,Arizona,726,Morning Consult,2024-07-05,rv,Online Panel,None,FALSE,0,Biden,351,66,3,11,84,2,24,4,2,0
87318,Michigan,631,Morning Consult,2024-07-05,rv,Online Panel,None,FALSE,0,Biden,333,66,24,15,84,2,24,4,2,0
87322,Wisconsin,633,Morning Consult,2024-07-05,rv,Online Panel,None,FALSE,0,Biden,327,66,53,10,84,2,24,4,2,0
87358,National,850,Bendixen & Amandi International,2024-07-06,lv,Live Phone/Online Panel,None,FALSE,0,Biden,420,67,55,0,13,1,12,4,2,0
87358,National,830,Bendixen & Amandi International,2024-07-06,lv,Live Phone/Online Panel,None,FALSE,0,Harris,420,67,55,0,13,1,12,4,1,1
87375,National,7497,Pew Research Center,2024-07-07,rv,Probability Panel,None,FALSE,0,Biden,3633,68,55,0,94,2,28,4,2,0
87392,National,3739,Lord Ashcroft Polls,2024-07-07,rv,Online Panel,None,FALSE,0,Biden,1913,68,55,0,73,2,24,4,2,0
87508,National,1755,Change Research,2024-07-07,lv,Unknown,None,FALSE,0,Biden,823,68,55,0,21,1,33,4,2,0
87361,National,1370,Emerson College,2024-07-08,rv,IVR/Online Panel/Text-to-Web,None,FALSE,0,Biden,682,69,55,0,36,2,7,4,2,0
87361,National,1257,Emerson College,2024-07-08,rv,IVR/Online Panel/Text-to-Web,None,FALSE,0,Harris,586,69,55,0,36,2,7,4,1,1
87364,National,935,Redfield & Wilton Strategies,2024-07-08,lv,Online Panel,None,FALSE,0,Biden,462,69,55,0,105,1,24,4,2,0
87364,National,891,Redfield & Wilton Strategies,2024-07-08,lv,Online Panel,None,FALSE,0,Harris,407,69,55,0,105,1,24,4,1,1
87601,Arizona,552,Echelon Insights,2024-07-08,lv,Online Panel,None,FALSE,0,Biden,264,69,3,11,32,1,24,4,2,0
87602,Georgia,572,Echelon Insights,2024-07-08,lv,Online Panel,None,FALSE,0,Biden,274,69,11,16,32,1,24,4,2,0
87603,Michigan,564,Echelon Insights,2024-07-08,lv,Online Panel,None,FALSE,0,Biden,273,69,24,15,32,1,24,4,2,0
87604,North Carolina,561,Echelon Insights,2024-07-08,lv,Online Panel,None,FALSE,0,Biden,274,69,37,16,32,1,24,4,2,0
87605,Pennsylvania,582,Echelon Insights,2024-07-08,lv,Online Panel,None,FALSE,0,Biden,294,69,42,19,32,1,24,4,2,0
87606,Wisconsin,568,Echelon Insights,2024-07-08,lv,Online Panel,None,FALSE,0,Biden,278,69,53,10,32,1,24,4,2,0
87607,Nevada,366,Echelon Insights,2024-07-08,lv,Online Panel,None,FALSE,0,Biden,165,69,32,6,32,1,24,4,2,0
87363,National,1197,YouGov,2024-07-09,rv,Online Panel,None,FALSE,0,Biden,577,70,55,0,154,2,24,4,2,0
87363,National,1154,YouGov,2024-07-09,rv,Online Panel,None,FALSE,0,Harris,548,70,55,0,154,2,24,4,1,1
87367,National,1878,Ipsos,2024-07-09,rv,Probability Panel,None,FALSE,0,Biden,939,70,55,0,63,2,28,4,2,0
87367,National,1959,Ipsos,2024-07-09,rv,Probability Panel,None,FALSE,0,Harris,1000,70,55,0,63,2,28,4,1,1
87394,National,704,Hart Research Associates/Public Opinion Strategies,2024-07-09,rv,Live Phone,None,FALSE,0,Biden,344,70,55,0,54,2,10,4,2,0
87394,National,736,Hart Research Associates/Public Opinion Strategies,2024-07-09,rv,Live Phone,None,FALSE,0,Harris,360,70,55,0,54,2,10,4,1,1
87414,Iowa,544,Cygnal,2024-07-09,lv,Online Panel/Text-to-Web,REP,FALSE,0,Biden,236,70,16,6,26,1,27,2,2,0
87377,National,1151,Marist College,2024-07-10,rv,Live Phone/Online Panel,None,FALSE,0,Biden,587,71,55,0,75,2,12,4,2,0
87377,National,1162,Marist College,2024-07-10,rv,Live Phone/Online Panel,None,FALSE,0,Harris,587,71,55,0,75,2,12,4,1,1
87380,Wisconsin,540,North Star Opinion Research,2024-07-10,lv,Live Phone,None,FALSE,0,Biden,264,71,53,10,89,1,10,4,2,0
87380,Wisconsin,570,North Star Opinion Research,2024-07-10,lv,Live Phone,None,FALSE,0,Harris,282,71,53,10,89,1,10,4,1,1
87393,National,1174,Beacon Research/Shaw & Co. Research,2024-07-10,rv,Live Phone/Text-to-Web,None,FALSE,0,Biden,581,71,55,0,12,2,17,4,2,0
87393,National,1174,Beacon Research/Shaw & Co. Research,2024-07-10,rv,Live Phone/Text-to-Web,None,FALSE,0,Harris,581,71,55,0,12,2,17,4,1,1
87417,Arizona,343,Redfield & Wilton Strategies,2024-07-10,lv,Online Panel,None,FALSE,0,Biden,163,71,3,11,105,1,24,4,2,0
87418,Florida,400,Redfield & Wilton Strategies,2024-07-10,lv,Online Panel,None,FALSE,0,Biden,191,71,10,30,105,1,24,4,2,0
87419,Georgia,372,Redfield & Wilton Strategies,2024-07-10,lv,Online Panel,None,FALSE,0,Biden,173,71,11,16,105,1,24,4,2,0
87420,Michigan,395,Redfield & Wilton Strategies,2024-07-10,lv,Online Panel,None,FALSE,0,Biden,200,71,24,15,105,1,24,4,2,0
87421,North Carolina,361,Redfield & Wilton Strategies,2024-07-10,lv,Online Panel,None,FALSE,0,Biden,176,71,37,16,105,1,24,4,2,0
87422,Pennsylvania,612,Redfield & Wilton Strategies,2024-07-10,lv,Online Panel,None,FALSE,0,Biden,288,71,42,19,105,1,24,4,2,0
87369,Virginia,910,SoCal Research,2024-07-11,a,Online Ad,None,FALSE,0,Biden,470,72,50,13,116,4,23,4,2,0
87369,Virginia,940,SoCal Research,2024-07-11,a,Online Ad,None,FALSE,0,Harris,470,72,50,13,116,4,23,4,1,1
87395,National,2043,Noble Predictive Insights,2024-07-11,lv,Online Panel/Text-to-Web,None,FALSE,0,Biden,987,72,55,0,88,1,27,4,2,0
87395,National,2112,Noble Predictive Insights,2024-07-11,lv,Online Panel/Text-to-Web,None,FALSE,0,Harris,1010,72,55,0,88,1,27,4,1,1
87403,Pennsylvania,811,The New York Times/Siena College,2024-07-11,lv,Live Phone,None,FALSE,0,Biden,392,72,42,19,131,1,10,4,2,0
87403,Pennsylvania,829,The New York Times/Siena College,2024-07-11,lv,Live Phone,None,FALSE,0,Harris,410,72,42,19,131,1,10,4,1,1
87469,Arizona,441,J.L. Partners,2024-07-11,lv,Unknown,REP,FALSE,-1,Biden,205,72,3,11,65,1,33,2,2,0
87487,Nebraska,593,Torchlight Strategies,2024-07-11,lv,Live Phone/Text-to-Web,REP,FALSE,-1,Biden,230,72,56,2,135,1,17,2,2,0
87488,Nebraska CD-2,252,Torchlight Strategies,2024-07-11,lv,Live Phone/Text-to-Web,REP,FALSE,-1,Biden,126,72,30,1,135,1,17,2,2,0
87512,Arizona,560,Public Policy Polling,2024-07-11,rv,IVR/Text,DEM,FALSE,0,Biden,256,72,3,11,99,2,8,1,2,0
87512,Arizona,572,Public Policy Polling,2024-07-11,rv,IVR/Text,DEM,FALSE,0,Harris,262,72,3,11,99,2,8,1,1,1
87515,Wisconsin,516,Public Policy Polling,2024-07-11,rv,IVR/Text,DEM,FALSE,0,Biden,258,72,53,10,99,2,8,1,2,0
87515,Wisconsin,532,Public Policy Polling,2024-07-11,rv,IVR/Text,DEM,FALSE,0,Harris,263,72,53,10,99,2,8,1,1,1
87404,Virginia,614,The New York Times/Siena College,2024-07-12,lv,Live Phone,None,FALSE,0,Biden,317,73,50,13,131,1,10,4,2,0
87404,Virginia,615,The New York Times/Siena College,2024-07-12,lv,Live Phone,None,FALSE,0,Harris,324,73,50,13,131,1,10,4,1,1
87438,Wisconsin,607,Public Policy Polling,2024-07-12,v,IVR/Text,DEM,FALSE,0,Biden,307,73,53,10,99,3,8,1,2,0
87513,Michigan,528,Public Policy Polling,2024-07-12,rv,IVR/Text,DEM,FALSE,0,Biden,261,73,24,15,99,2,8,1,2,0
87513,Michigan,534,Public Policy Polling,2024-07-12,rv,IVR/Text,DEM,FALSE,0,Harris,261,73,24,15,99,2,8,1,1,1
87514,Pennsylvania,488,Public Policy Polling,2024-07-12,rv,IVR/Text,DEM,FALSE,0,Biden,236,73,42,19,99,2,8,1,2,0
87514,Pennsylvania,516,Public Policy Polling,2024-07-12,rv,IVR/Text,DEM,FALSE,0,Harris,242,73,42,19,99,2,8,1,1,1
87399,Michigan,450,Marketing Resource Group (MRG),2024-07-13,rv,Unknown,None,FALSE,0,Biden,216,74,24,15,76,2,33,4,2,0
87430,Washington,609,SurveyUSA,2024-07-13,lv,Online Panel,None,FALSE,0,Biden,354,74,51,12,124,1,24,4,2,0
87430,Washington,616,SurveyUSA,2024-07-13,lv,Online Panel,None,FALSE,0,Harris,361,74,51,12,124,1,24,4,1,1
87436,National,1953,Manhattan Institute,2024-07-13,lv,Online Panel/Text-to-Web,None,FALSE,0,Biden,945,74,55,0,74,1,27,4,2,0
87436,National,1974,Manhattan Institute,2024-07-13,lv,Online Panel/Text-to-Web,None,FALSE,0,Harris,966,74,55,0,74,1,27,4,1,1
87440,Virginia,484,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-07-13,lv,IVR/Online Panel,None,FALSE,0,Biden,256,74,50,13,43,1,6,4,2,0
87440,Virginia,478,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-07-13,lv,IVR/Online Panel,None,FALSE,0,Harris,250,74,50,13,43,1,6,4,1,1
87441,Georgia,505,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-07-13,lv,IVR/Online Panel,None,FALSE,0,Biden,236,74,11,16,43,1,6,4,2,0
87441,Georgia,505,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-07-13,lv,IVR/Online Panel,None,FALSE,0,Harris,236,74,11,16,43,1,6,4,1,1
87402,National,2166,3W Insights,2024-07-14,lv,Online Panel,DEM,FALSE,0,Biden,1038,75,55,0,3,1,24,1,2,0
87432,National,1225,Big Village,2024-07-14,lv,Online Panel,None,FALSE,0,Biden,613,75,55,0,16,1,24,4,2,0
87432,National,1183,Big Village,2024-07-14,lv,Online Panel,None,FALSE,0,Harris,559,75,55,0,16,1,24,4,1,1
87608,California,877,Capitol Weekly,2024-07-14,lv,Unknown,None,FALSE,0,Biden,532,75,5,54,20,1,33,4,2,0
87608,California,909,Capitol Weekly,2024-07-14,lv,Unknown,None,FALSE,0,Harris,564,75,5,54,20,1,33,4,1,1
87423,National,1861,Morning Consult,2024-07-15,rv,Online Panel,None,FALSE,0,Harris,920,76,55,0,84,2,24,4,1,1
87431,National,2228,Redfield & Wilton Strategies,2024-07-15,lv,Online Panel,None,FALSE,0,Biden,1101,76,55,0,105,1,24,4,2,0
87435,National,1918,Harris Insights & Analytics,2024-07-15,rv,Online Panel,None,FALSE,0,Biden,940,76,55,0,53,2,24,4,2,0
87435,National,1918,Harris Insights & Analytics,2024-07-15,rv,Online Panel,None,FALSE,0,Harris,921,76,55,0,53,2,24,4,1,1
87449,National,955,SurveyUSA,2024-07-15,lv,Online Panel,None,FALSE,0,Biden,472,76,55,0,124,1,24,4,2,0
87449,National,955,SurveyUSA,2024-07-15,lv,Online Panel,None,FALSE,0,Harris,461,76,55,0,124,1,24,4,1,1
87468,Virginia,1000,Emerson College,2024-07-15,rv,IVR/Online Panel/Text-to-Web,None,FALSE,0,Biden,496,76,50,13,36,2,7,4,2,0
87468,Virginia,912,Emerson College,2024-07-15,rv,IVR/Online Panel/Text-to-Web,None,FALSE,0,Harris,445,76,50,13,36,2,7,4,1,1
87471,Georgia,290,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-07-15,lv,IVR/Online Panel,None,FALSE,0,Biden,137,76,11,16,43,1,6,4,2,0
87471,Georgia,290,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-07-15,lv,IVR/Online Panel,None,FALSE,0,Harris,137,76,11,16,43,1,6,4,1,1
87473,Virginia,234,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-07-15,lv,IVR/Online Panel,None,FALSE,0,Biden,117,76,50,13,43,1,6,4,2,0
87473,Virginia,239,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-07-15,lv,IVR/Online Panel,None,FALSE,0,Harris,114,76,50,13,43,1,6,4,1,1
87429,Georgia,730,InsiderAdvantage,2024-07-16,lv,Unknown,None,FALSE,0,Biden,352,77,11,16,62,1,33,4,2,0
87429,Georgia,671,InsiderAdvantage,2024-07-16,lv,Unknown,None,FALSE,0,Harris,294,77,11,16,62,1,33,4,1,1
87433,National,834,Ipsos,2024-07-16,rv,Probability Panel,None,FALSE,0,Biden,407,77,55,0,63,2,28,4,2,0
87433,National,872,Ipsos,2024-07-16,rv,Probability Panel,None,FALSE,0,Harris,436,77,55,0,63,2,28,4,1,1
87437,National,1180,YouGov,2024-07-16,rv,Online Panel,None,FALSE,0,Biden,576,77,55,0,154,2,24,4,2,0
87437,National,1166,YouGov,2024-07-16,rv,Online Panel,None,FALSE,0,Harris,548,77,55,0,154,2,24,4,1,1
87451,National,1756,Emerson College,2024-07-16,rv,IVR/Online Panel/Text-to-Web,DEM,FALSE,0,Biden,832,77,55,0,36,2,7,1,2,0
87453,Arizona,872,Emerson College,2024-07-16,rv,IVR/Online Panel/Text-to-Web,DEM,FALSE,0,Biden,403,77,3,11,36,2,7,1,2,0
87454,Georgia,883,Emerson College,2024-07-16,rv,IVR/Online Panel/Text-to-Web,DEM,FALSE,0,Biden,410,77,11,16,36,2,7,1,2,0
87455,Michigan,872,Emerson College,2024-07-16,rv,IVR/Online Panel/Text-to-Web,DEM,FALSE,0,Biden,421,77,24,15,36,2,7,1,2,0
87456,Nevada,865,Emerson College,2024-07-16,rv,IVR/Online Panel/Text-to-Web,DEM,FALSE,0,Biden,409,77,32,6,36,2,7,1,2,0
87457,North Carolina,884,Emerson College,2024-07-16,rv,IVR/Online Panel/Text-to-Web,DEM,FALSE,0,Biden,407,77,37,16,36,2,7,1,2,0
87458,Pennsylvania,903,Emerson College,2024-07-16,rv,IVR/Online Panel/Text-to-Web,DEM,FALSE,0,Biden,427,77,42,19,36,2,7,1,2,0
87459,Wisconsin,910,Emerson College,2024-07-16,rv,IVR/Online Panel/Text-to-Web,DEM,FALSE,0,Biden,434,77,53,10,36,2,7,1,2,0
87467,Florida,748,InsiderAdvantage,2024-07-16,lv,Unknown,None,FALSE,0,Biden,350,77,10,30,62,1,33,4,2,0
87467,Florida,706,InsiderAdvantage,2024-07-16,lv,Unknown,None,FALSE,0,Harris,312,77,10,30,62,1,33,4,1,1
87475,Pennsylvania,752,InsiderAdvantage,2024-07-16,lv,Unknown,None,FALSE,0,Biden,360,77,42,19,62,1,33,4,2,0
87475,Pennsylvania,696,InsiderAdvantage,2024-07-16,lv,Unknown,None,FALSE,0,Harris,320,77,42,19,62,1,33,4,1,1
87476,Nevada,728,InsiderAdvantage,2024-07-16,lv,Unknown,None,FALSE,0,Biden,336,77,32,6,62,1,33,4,2,0
87476,Nevada,720,InsiderAdvantage,2024-07-16,lv,Unknown,None,FALSE,0,Harris,320,77,32,6,62,1,33,4,1,1
87477,Arizona,744,InsiderAdvantage,2024-07-16,lv,Unknown,None,FALSE,0,Biden,352,77,3,11,62,1,33,4,2,0
87477,Arizona,720,InsiderAdvantage,2024-07-16,lv,Unknown,None,FALSE,0,Harris,336,77,3,11,62,1,33,4,1,1
87492,Pennsylvania,472,Civiqs,2024-07-16,rv,Online Panel/Online Ad,DEM,FALSE,0,Biden,225,77,42,19,24,2,25,1,2,0
87492,Pennsylvania,483,Civiqs,2024-07-16,rv,Online Panel/Online Ad,DEM,FALSE,0,Harris,236,77,42,19,24,2,25,1,1,1
87493,Wisconsin,484,Civiqs,2024-07-16,rv,Online Panel/Online Ad,DEM,FALSE,0,Biden,242,77,53,10,24,2,25,1,2,0
87493,Wisconsin,494,Civiqs,2024-07-16,rv,Online Panel/Online Ad,DEM,FALSE,0,Harris,247,77,53,10,24,2,25,1,1,1
87494,Michigan,474,Civiqs,2024-07-16,rv,Online Panel/Online Ad,DEM,FALSE,0,Biden,229,77,24,15,24,2,25,1,2,0
87494,Michigan,490,Civiqs,2024-07-16,rv,Online Panel/Online Ad,DEM,FALSE,0,Harris,245,77,24,15,24,2,25,1,1,1
